close,date
2828.91,2010-05-11
2830.25,2010-05-12
2868.55,2010-05-13
2833.39,2010-05-14
2761.1,2010-05-17
2788.17,2010-05-18
2723.84,2010-05-19
2699.67,2010-05-20
2699.67,2010-05-21
2730.0,2010-05-24
2621.34,2010-05-25
2664.09,2010-05-26
2713.92,2010-05-27
2768.75,2010-05-28
2773.48,2010-05-31
2725.95,2010-06-01
2718.32,2010-06-02
2765.62,2010-06-03
2768.22,2010-06-04
2707.68,2010-06-07
2719.46,2010-06-08
2730.26,2010-06-09
2730.64,2010-06-10
2770.25,2010-06-11
2826.02,2010-06-17
2843.68,2010-06-18
2935.04,2010-06-21
2920.29,2010-06-22
2919.35,2010-06-23
2902.34,2010-06-24
2888.84,2010-06-25
2888.18,2010-06-28
2821.85,2010-06-29
2810.54,2010-06-30
2810.54,2010-07-01
2771.51,2010-07-02
2758.08,2010-07-05
2800.56,2010-07-06
2776.93,2010-07-07
2806.59,2010-07-08
2854.27,2010-07-09
2867.93,2010-07-12
2859.9,2010-07-13
2878.53,2010-07-14
2836.25,2010-07-15
2833.29,2010-07-16
2811.46,2010-07-19
2844.35,2010-07-20
2877.78,2010-07-21
2891.32,2010-07-22
2924.96,2010-07-23
2921.77,2010-07-26
2939.7,2010-07-27
2955.72,2010-07-28
2957.92,2010-07-29
2954.24,2010-07-30
3009.32,2010-08-02
3014.06,2010-08-03
3021.9,2010-08-04
3019.85,2010-08-05
3029.29,2010-08-06
3045.87,2010-08-09
3001.21,2010-08-10
2976.32,2010-08-11
2949.45,2010-08-12
2956.58,2010-08-13
2960.22,2010-08-16
2964.95,2010-08-17
2957.48,2010-08-18
2968.47,2010-08-19
2956.3,2010-08-20
2939.15,2010-08-23
2913.29,2010-08-24
2902.25,2010-08-25
2899.31,2010-08-26
2891.52,2010-08-27
2915.33,2010-08-30
2895.96,2010-08-31
2916.95,2010-09-01
2953.51,2010-09-02
2969.6,2010-09-03
3022.0,2010-09-06
3027.06,2010-09-07
2988.04,2010-09-08
2999.69,2010-09-09
3008.42,2010-09-10
3061.28,2010-09-13
3069.66,2010-09-14
3072.3,2010-09-15
3064.3,2010-09-16
3107.4,2010-09-17
3111.12,2010-09-20
3117.58,2010-09-21
3168.07,2010-09-27
3135.94,2010-09-28
3173.84,2010-09-29
3175.61,2010-09-30
3248.33,2010-10-08
3279.14,2010-10-11
3270.75,2010-10-12
3322.9,2010-10-13
3370.25,2010-10-14
3359.54,2010-10-15
3319.84,2010-10-18
3357.94,2010-10-19
3322.17,2010-10-20
3342.27,2010-10-21
3330.92,2010-10-22
3349.54,2010-10-25
3340.14,2010-10-26
3276.8,2010-10-27
3280.95,2010-10-28
3272.67,2010-10-29
3344.76,2010-11-01
3351.41,2010-11-02
3409.7,2010-11-03
3454.62,2010-11-04
3497.47,2010-11-05
3516.46,2010-11-08
3487.38,2010-11-09
3458.66,2010-11-10
3480.31,2010-11-11
3402.65,2010-11-12
3372.15,2010-11-15
3328.1,2010-11-16
3248.88,2010-11-17
3317.14,2010-11-18
3320.4,2010-11-19
3313.59,2010-11-22
3231.96,2010-11-23
3244.07,2010-11-24
3255.94,2010-11-25
3230.74,2010-11-26
3262.74,2010-11-29
3248.8,2010-11-30
3281.78,2010-12-01
3313.22,2010-12-02
3303.51,2010-12-03
3290.75,2010-12-06
3311.3,2010-12-07
3272.52,2010-12-08
3276.98,2010-12-09
3267.22,2010-12-10
3285.49,2010-12-13
3302.56,2010-12-14
3247.87,2010-12-15
3201.7,2010-12-16
3214.27,2010-12-17
3194.49,2010-12-20
3236.72,2010-12-21
3245.93,2010-12-22
3232.44,2010-12-23
3221.22,2010-12-24
3221.22,2010-12-27
3188.43,2010-12-28
3232.42,2010-12-29
3243.11,2010-12-30
3248.17,2010-12-31
3345.12,2011-01-04
3357.41,2011-01-05
3363.88,2011-01-06
3352.59,2011-01-07
3327.26,2011-01-10
3352.59,2011-01-11
3394.42,2011-01-12
3404.76,2011-01-13
3404.02,2011-01-14
3378.39,2011-01-17
3382.46,2011-01-18
3417.98,2011-01-19
3360.63,2011-01-20
3338.4,2011-01-21
3320.3,2011-01-24
3320.54,2011-01-25
3325.38,2011-01-26
3321.31,2011-01-27
3301.1,2011-01-28
3278.78,2011-01-31
3280.55,2011-02-01
3231.38,2011-02-09
3164.99,2011-02-10
3179.67,2011-02-11
3232.07,2011-02-14
3207.58,2011-02-15
3233.52,2011-02-16
3250.95,2011-02-17
3284.71,2011-02-18
3267.74,2011-02-21
3196.48,2011-02-22
3174.75,2011-02-23
3122.65,2011-02-24
3178.55,2011-02-25
3223.12,2011-02-28
3244.63,2011-03-01
3207.58,2011-03-02
3227.56,2011-03-03
3267.87,2011-03-04
3252.51,2011-03-07
3294.2,2011-03-08
3308.87,2011-03-09
3282.93,2011-03-10
3231.3,2011-03-11
3245.2,2011-03-14
3160.36,2011-03-15
3173.48,2011-03-16
3107.49,2011-03-17
3121.45,2011-03-18
3177.4,2011-03-21
3205.86,2011-03-22
3203.64,2011-03-23
3218.87,2011-03-24
3248.09,2011-03-25
3233.33,2011-03-28
3233.44,2011-03-29
3283.16,2011-03-30
3295.76,2011-03-31
3326.13,2011-04-01
3398.44,2011-04-06
3403.44,2011-04-07
3419.57,2011-04-08
3412.42,2011-04-11
3368.53,2011-04-12
3395.16,2011-04-13
3391.39,2011-04-14
3398.06,2011-04-15
3381.87,2011-04-18
3345.78,2011-04-19
3393.38,2011-04-20
3425.02,2011-04-21
3425.02,2011-04-22
3425.02,2011-04-25
3403.5,2011-04-26
3384.4,2011-04-27
3367.26,2011-04-28
3356.12,2011-04-29
3342.42,2011-05-03
3297.15,2011-05-04
3292.27,2011-05-05
3287.94,2011-05-06
3319.18,2011-05-09
3319.18,2011-05-10
3322.43,2011-05-11
3282.21,2011-05-12
3308.99,2011-05-13
3266.82,2011-05-16
3261.81,2011-05-17
3283.83,2011-05-18
3295.94,2011-05-19
3292.07,2011-05-20
3222.12,2011-05-23
3229.77,2011-05-24
3226.68,2011-05-25
3242.93,2011-05-26
3271.35,2011-05-27
3283.8,2011-05-30
3342.18,2011-05-31
3339.35,2011-06-01
3290.29,2011-06-02
3257.69,2011-06-03
3243.87,2011-06-07
3212.25,2011-06-08
3191.92,2011-06-09
3163.24,2011-06-10
3166.43,2011-06-13
3171.25,2011-06-14
3157.67,2011-06-15
3100.75,2011-06-16
3067.84,2011-06-17
3050.99,2011-06-20
3087.6,2011-06-21
3096.5,2011-06-22
3083.86,2011-06-23
3147.75,2011-06-24
3135.18,2011-06-27
3137.27,2011-06-28
3144.62,2011-06-29
3188.98,2011-06-30
3188.98,2011-07-01
3253.35,2011-07-04
3253.5,2011-07-05
3223.11,2011-07-06
3226.9,2011-07-07
3248.34,2011-07-08
3195.37,2011-07-11
3095.6,2011-07-12
3140.87,2011-07-13
3147.18,2011-07-14
3136.34,2011-07-15
3122.55,2011-07-18
3122.28,2011-07-19
3141.82,2011-07-20
3138.8,2011-07-21
3202.55,2011-07-22
3175.6,2011-07-25
3212.16,2011-07-26
3213.93,2011-07-27
3211.41,2011-07-28
3187.53,2011-07-29
3220.85,2011-08-01
3185.31,2011-08-02
3128.12,2011-08-03
3107.93,2011-08-04
2970.69,2011-08-05
2901.76,2011-08-08
2756.17,2011-08-09
2812.94,2011-08-10
2786.65,2011-08-11
2790.69,2011-08-12
2880.95,2011-08-15
2883.12,2011-08-16
2891.64,2011-08-17
2848.59,2011-08-18
2747.23,2011-08-19
2729.7,2011-08-22
2786.85,2011-08-23
2734.46,2011-08-24
2774.87,2011-08-25
2747.93,2011-08-26
2788.92,2011-08-29
2839.84,2011-08-30
2892.84,2011-08-31
2903.81,2011-09-01
2853.46,2011-09-02
2767.81,2011-09-05
2767.16,2011-09-06
2812.23,2011-09-07
2798.16,2011-09-08
2788.67,2011-09-09
2667.05,2011-09-13
2650.85,2011-09-14
2665.81,2011-09-15
2707.7,2011-09-16
2625.94,2011-09-19
2627.77,2011-09-20
2604.65,2011-09-21
2464.31,2011-09-22
2428.84,2011-09-23
2361.48,2011-09-26
2470.69,2011-09-27
2470.26,2011-09-28
2470.26,2011-09-29
2399.21,2011-09-30
2410.78,2011-10-10
2484.75,2011-10-11
2523.65,2011-10-12
2602.84,2011-10-13
2553.39,2011-10-14
2613.93,2011-10-17
2486.49,2011-10-18
2514.53,2011-10-19
2464.02,2011-10-20
2475.67,2011-10-21
2580.67,2011-10-24
2609.26,2011-10-25
2632.89,2011-10-26
2741.07,2011-10-27
2777.85,2011-10-28
2747.0,2011-10-31
2678.07,2011-11-01
2728.59,2011-11-02
2675.37,2011-11-03
2756.53,2011-11-04
2739.27,2011-11-07
2731.78,2011-11-08
2772.51,2011-11-09
2629.74,2011-11-10
2649.91,2011-11-11
2705.12,2011-11-14
2686.5,2011-11-15
2633.32,2011-11-16
2617.23,2011-11-17
2565.81,2011-11-18
2523.33,2011-11-21
2529.15,2011-11-22
2476.48,2011-11-23
2487.44,2011-11-24
2451.68,2011-11-25
2501.68,2011-11-28
2537.61,2011-11-29
2501.1,2011-11-30
2644.91,2011-12-01
2645.52,2011-12-02
2659.82,2011-12-05
2621.77,2011-12-06
2663.52,2011-12-07
2645.63,2011-12-08
2574.71,2011-12-09
2570.51,2011-12-12
2550.59,2011-12-13
2536.77,2011-12-14
2488.48,2011-12-15
2530.06,2011-12-16
2496.51,2011-12-19
2494.69,2011-12-20
2542.37,2011-12-21
2539.58,2011-12-22
2578.82,2011-12-23
2578.82,2011-12-26
2578.82,2011-12-27
2553.36,2011-12-28
2539.72,2011-12-29
2546.6,2011-12-30
2582.11,2012-01-04
2586.26,2012-01-05
2552.93,2012-01-06
2589.98,2012-01-09
2615.9,2012-01-10
2638.96,2012-01-11
2635.76,2012-01-12
2650.97,2012-01-13
2620.7,2012-01-16
2706.77,2012-01-17
2711.91,2012-01-18
2755.05,2012-01-19
2772.18,2012-01-20
2775.4,2012-01-30
2803.91,2012-01-31
2797.11,2012-02-01
2858.93,2012-02-02
2867.02,2012-02-03
2865.17,2012-02-06
2860.78,2012-02-07
2919.11,2012-02-08
2931.68,2012-02-09
2896.31,2012-02-10
2899.98,2012-02-13
2898.02,2012-02-14
2963.24,2012-02-15
2948.66,2012-02-16
2979.7,2012-02-17
2976.11,2012-02-20
2980.64,2012-02-21
3001.56,2012-02-22
2976.62,2012-02-23
2984.18,2012-02-24
2957.58,2012-02-27
3000.81,2012-02-28
3018.82,2012-02-29
2972.17,2012-03-01
3004.0,2012-03-02
2963.56,2012-03-05
2892.12,2012-03-06
2870.77,2012-03-07
2913.36,2012-03-08
2938.46,2012-03-09
2937.12,2012-03-12
2966.81,2012-03-13
2964.43,2012-03-14
2961.39,2012-03-15
2957.7,2012-03-16
2925.38,2012-03-19
2889.37,2012-03-20
2874.56,2012-03-21
2879.08,2012-03-22
2849.75,2012-03-23
2847.53,2012-03-26
2902.48,2012-03-27
2878.68,2012-03-28
2843.62,2012-03-29
2841.19,2012-03-30
2861.67,2012-04-05
2861.67,2012-04-06
2861.67,2012-04-09
2825.18,2012-04-10
2795.41,2012-04-11
2824.59,2012-04-12
2874.16,2012-04-13
2858.9,2012-04-16
2847.65,2012-04-17
2878.76,2012-04-18
2902.49,2012-04-19
2903.17,2012-04-20
2852.33,2012-04-23
2854.3,2012-04-24
2855.73,2012-04-25
2878.66,2012-04-26
2866.69,2012-04-27
2934.97,2012-05-02
2923.48,2012-05-03
2903.94,2012-05-04
2825.89,2012-05-07
2820.43,2012-05-08
2787.75,2012-05-09
2772.48,2012-05-10
2738.36,2012-05-11
2704.57,2012-05-14
2722.73,2012-05-15
2631.65,2012-05-16
2632.13,2012-05-17
2595.06,2012-05-18
2594.38,2012-05-21
2619.56,2012-05-22
2583.56,2012-05-23
2569.27,2012-05-24
2574.12,2012-05-25
2588.46,2012-05-28
2635.03,2012-05-29
2593.61,2012-05-30
2580.64,2012-05-31
2565.92,2012-06-01
2502.56,2012-06-04
2510.98,2012-06-05
2547.77,2012-06-06
2567.55,2012-06-07
2549.45,2012-06-08
2610.69,2012-06-11
2601.63,2012-06-12
2622.36,2012-06-13
2588.64,2012-06-14
2638.29,2012-06-15
2662.92,2012-06-18
2662.05,2012-06-19
2676.14,2012-06-20
2633.85,2012-06-21
2581.44,2012-06-25
2587.21,2012-06-26
2613.08,2012-06-27
2588.25,2012-06-28
2638.83,2012-06-29
2638.83,2012-07-02
2678.58,2012-07-03
2682.09,2012-07-04
2691.45,2012-07-05
2698.07,2012-07-06
2645.27,2012-07-09
2639.85,2012-07-10
2643.7,2012-07-11
2593.98,2012-07-12
2602.89,2012-07-13
2603.35,2012-07-16
2638.56,2012-07-17
2608.96,2012-07-18
2644.79,2012-07-19
2652.21,2012-07-20
2578.54,2012-07-23
2561.77,2012-07-24
2552.47,2012-07-25
2551.78,2012-07-26
2601.38,2012-07-27
2635.04,2012-07-30
2662.46,2012-07-31
2671.21,2012-08-01
2653.8,2012-08-02
2650.47,2012-08-03
2696.17,2012-08-06
2710.27,2012-08-07
2708.53,2012-08-08
2737.65,2012-08-09
2717.99,2012-08-10
2704.65,2012-08-13
2724.9,2012-08-14
2695.37,2012-08-15
2687.78,2012-08-16
2709.24,2012-08-17
2707.2,2012-08-20
2712.63,2012-08-21
2686.28,2012-08-22
2721.2,2012-08-23
2688.58,2012-08-24
2673.34,2012-08-27
2672.21,2012-08-28
2666.36,2012-08-29
2634.57,2012-08-30
2626.84,2012-08-31
2637.29,2012-09-03
2619.53,2012-09-04
2581.39,2012-09-05
2590.56,2012-09-06
2669.5,2012-09-07
2676.21,2012-09-10
2677.47,2012-09-11
2706.33,2012-09-12
2705.61,2012-09-13
2784.96,2012-09-14
2785.08,2012-09-17
2771.58,2012-09-18
2802.71,2012-09-19
2767.4,2012-09-20
2786.07,2012-09-21
2782.71,2012-09-24
2782.71,2012-09-25
2755.33,2012-09-26
2784.95,2012-09-27
2803.56,2012-09-28
2807.75,2012-10-08
2820.34,2012-10-09
2822.28,2012-10-10
2834.08,2012-10-11
2853.63,2012-10-12
2854.29,2012-10-15
2864.49,2012-10-16
2891.88,2012-10-17
2914.26,2012-10-18
2919.35,2012-10-19
2937.72,2012-10-22
2937.72,2012-10-23
2945.86,2012-10-24
2944.51,2012-10-25
2907.74,2012-10-26
2907.03,2012-10-29
2896.08,2012-10-30
2926.99,2012-10-31
2958.6,2012-11-01
2999.43,2012-11-02
2991.04,2012-11-05
2983.88,2012-11-06
3003.19,2012-11-07
2935.01,2012-11-08
2914.88,2012-11-09
2917.3,2012-11-12
2880.67,2012-11-13
2916.1,2012-11-14
2874.79,2012-11-15
2880.59,2012-11-16
2894.38,2012-11-19
2890.48,2012-11-20
2924.8,2012-11-21
2952.61,2012-11-22
2977.47,2012-11-23
2972.21,2012-11-26
2969.24,2012-11-27
2952.51,2012-11-28
2980.09,2012-11-29
2999.2,2012-11-30
2965.87,2012-12-03
2968.01,2012-12-04
3029.82,2012-12-05
3031.07,2012-12-06
3032.09,2012-12-07
3047.19,2012-12-10
3047.2,2012-12-11
3076.78,2012-12-12
3067.71,2012-12-13
3092.95,2012-12-14
3080.56,2012-12-17
3077.96,2012-12-18
3099.15,2012-12-19
3102.58,2012-12-20
3080.66,2012-12-21
3086.78,2012-12-24
3086.78,2012-12-25
3086.78,2012-12-26
3100.46,2012-12-27
3110.05,2012-12-28
3113.07,2012-12-31
3220.88,2013-01-04
3234.29,2013-01-07
3197.79,2013-01-08
3220.9,2013-01-09
3239.89,2013-01-10
3220.72,2013-01-11
3245.18,2013-01-14
3242.68,2013-01-15
3237.53,2013-01-16
3229.0,2013-01-17
3267.89,2013-01-18
3273.54,2013-01-21
3282.41,2013-01-22
3275.18,2013-01-23
3265.9,2013-01-24
3250.24,2013-01-25
3264.41,2013-01-28
3268.76,2013-01-29
3292.77,2013-01-30
3276.96,2013-01-31
3282.16,2013-02-01
3281.3,2013-02-04
3214.36,2013-02-05
3228.49,2013-02-06
3207.55,2013-02-07
3215.25,2013-02-08
3246.01,2013-02-18
3204.97,2013-02-19
3229.44,2013-02-20
3172.01,2013-02-21
3154.86,2013-02-22
3156.53,2013-02-25
3109.2,2013-02-26
3124.54,2013-02-27
3189.12,2013-02-28
3176.36,2013-03-01
3123.61,2013-03-04
3132.53,2013-03-05
3166.22,2013-03-06
3161.43,2013-03-07
3197.06,2013-03-08
3187.1,2013-03-11
3154.35,2013-03-12
3105.46,2013-03-13
3115.96,2013-03-14
3096.88,2013-03-15
3037.65,2013-03-18
3036.91,2013-03-19
3075.69,2013-03-20
3076.08,2013-03-21
3063.15,2013-03-22
3077.3,2013-03-25
3077.78,2013-03-26
3101.7,2013-03-27
3074.15,2013-03-28
3074.15,2013-03-29
3074.15,2013-04-01
3071.74,2013-04-02
3065.06,2013-04-03
2980.06,2013-04-08
3012.02,2013-04-09
3038.01,2013-04-10
3046.26,2013-04-11
3042.6,2013-04-12
2997.31,2013-04-15
2988.38,2013-04-16
2975.49,2013-04-17
2968.04,2013-04-18
3033.91,2013-04-19
3045.86,2013-04-22
3011.96,2013-04-23
3063.98,2013-04-24
3090.65,2013-04-25
3103.44,2013-04-26
3118.21,2013-05-02
3127.43,2013-05-03
3161.5,2013-05-06
3180.9,2013-05-07
3207.79,2013-05-08
3205.49,2013-05-09
3221.53,2013-05-10
3178.49,2013-05-13
3166.26,2013-05-14
3182.76,2013-05-15
3185.25,2013-05-16
3185.25,2013-05-17
3236.22,2013-05-20
3217.97,2013-05-21
3202.63,2013-05-22
3124.34,2013-05-23
3121.83,2013-05-24
3129.94,2013-05-27
3167.57,2013-05-28
3125.36,2013-05-29
3110.84,2013-05-30
3102.14,2013-05-31
3082.9,2013-06-03
3082.63,2013-06-04
3051.63,2013-06-05
3017.03,2013-06-06
2987.94,2013-06-07
2886.95,2013-06-13
2902.26,2013-06-14
2936.5,2013-06-17
2939.71,2013-06-18
2909.77,2013-06-19
2826.54,2013-06-20
2803.49,2013-06-21
2730.88,2013-06-24
2725.73,2013-06-25
2797.66,2013-06-26
2811.36,2013-06-27
2860.17,2013-06-28
2860.17,2013-07-01
2842.27,2013-07-02
2767.26,2013-07-03
2801.7,2013-07-04
2849.02,2013-07-05
2812.81,2013-07-08
2820.69,2013-07-09
2846.35,2013-07-10
2922.6,2013-07-11
2909.46,2013-07-12
2916.96,2013-07-15
2918.85,2013-07-16
2924.64,2013-07-17
2921.37,2013-07-18
2918.02,2013-07-19
2923.07,2013-07-22
2993.79,2013-07-23
3003.11,2013-07-24
2998.82,2013-07-25
3002.9,2013-07-26
2980.42,2013-07-29
2990.27,2013-07-30
2983.08,2013-07-31
3015.54,2013-08-01
3031.66,2013-08-02
3038.59,2013-08-05
3007.04,2013-08-06
2962.68,2013-08-07
2970.36,2013-08-08
2996.9,2013-08-09
3056.15,2013-08-12
3098.58,2013-08-13
3098.58,2013-08-14
3098.07,2013-08-15
3096.33,2013-08-16
3088.24,2013-08-19
3018.52,2013-08-20
3005.05,2013-08-21
3015.62,2013-08-22
3015.49,2013-08-23
3034.29,2013-08-26
3016.92,2013-08-27
2967.89,2013-08-28
2993.86,2013-08-29
3001.97,2013-08-30
3051.4,2013-09-02
3084.53,2013-09-03
3075.48,2013-09-04
3107.88,2013-09-05
3108.2,2013-09-06
3134.19,2013-09-09
3167.53,2013-09-10
3163.36,2013-09-11
3159.35,2013-09-12
3147.84,2013-09-13
3191.6,2013-09-16
3186.37,2013-09-17
3175.84,2013-09-18
3211.67,2013-09-23
3185.32,2013-09-24
3190.86,2013-09-25
3178.18,2013-09-26
3185.17,2013-09-27
3145.99,2013-09-30
3207.17,2013-10-08
3191.39,2013-10-09
3182.94,2013-10-10
3215.59,2013-10-11
3215.59,2013-10-14
3233.82,2013-10-15
3219.97,2013-10-16
3209.81,2013-10-17
3244.03,2013-10-18
3258.84,2013-10-21
3243.9,2013-10-22
3199.16,2013-10-23
3177.76,2013-10-24
3156.79,2013-10-25
3167.81,2013-10-28
3168.36,2013-10-29
3229.79,2013-10-30
3222.36,2013-10-31
3228.62,2013-11-01
3220.46,2013-11-04
3206.06,2013-11-05
3204.27,2013-11-06
3182.61,2013-11-07
3157.47,2013-11-08
3196.08,2013-11-11
3177.51,2013-11-12
3123.4,2013-11-13
3153.8,2013-11-14
3205.34,2013-11-15
3297.8,2013-11-18
3292.14,2013-11-19
3300.59,2013-11-20
3283.59,2013-11-21
3298.51,2013-11-22
3297.9,2013-11-25
3294.97,2013-11-26
3314.83,2013-11-27
3313.31,2013-11-28
3328.98,2013-11-29
3348.68,2013-12-02
3333.51,2013-12-03
3314.92,2013-12-04
3313.65,2013-12-05
3310.65,2013-12-06
3319.61,2013-12-09
3309.31,2013-12-10
3258.64,2013-12-11
3241.9,2013-12-12
3247.62,2013-12-13
3231.14,2013-12-16
3227.78,2013-12-17
3238.28,2013-12-18
3204.79,2013-12-19
3185.71,2013-12-20
3200.95,2013-12-23
3237.35,2013-12-24
3237.35,2013-12-25
3237.35,2013-12-26
3247.24,2013-12-27
3246.18,2013-12-30
3260.66,2013-12-31
3264.46,2014-01-02
3201.64,2014-01-03
3177.28,2014-01-06
3178.21,2014-01-07
3214.25,2014-01-08
3186.1,2014-01-09
3190.03,2014-01-10
3196.98,2014-01-13
3182.02,2014-01-14
3197.47,2014-01-15
3204.26,2014-01-16
3220.59,2014-01-17
3191.7,2014-01-20
3207.1,2014-01-21
3217.75,2014-01-22
3175.21,2014-01-23
3130.15,2014-01-24
3060.91,2014-01-27
3063.2,2014-01-28
3091.66,2014-01-29
3076.32,2014-01-30
3032.35,2014-02-07
3031.94,2014-02-10
3078.81,2014-02-11
3120.55,2014-02-12
3104.61,2014-02-13
3122.0,2014-02-14
3149.06,2014-02-17
3151.47,2014-02-18
3159.76,2014-02-19
3125.39,2014-02-20
3140.35,2014-02-21
3109.46,2014-02-24
3098.23,2014-02-25
3118.27,2014-02-26
3165.3,2014-02-27
3168.23,2014-02-28
3132.0,2014-03-03
3148.02,2014-03-04
3137.0,2014-03-05
3154.67,2014-03-06
3147.94,2014-03-07
3096.31,2014-03-10
3101.38,2014-03-11
3052.25,2014-03-12
3031.65,2014-03-13
2996.34,2014-03-14
2992.77,2014-03-17
3010.92,2014-03-18
3011.93,2014-03-19
2964.43,2014-03-20
2999.28,2014-03-21
3045.43,2014-03-24
3024.26,2014-03-25
3046.38,2014-03-26
3032.48,2014-03-27
3066.13,2014-03-28
3085.74,2014-03-31
3127.12,2014-04-01
3139.2,2014-04-02
3147.74,2014-04-03
3136.42,2014-04-04
3142.74,2014-04-08
3172.08,2014-04-09
3218.05,2014-04-10
3188.52,2014-04-11
3186.15,2014-04-14
3137.15,2014-04-15
3138.44,2014-04-16
3151.39,2014-04-17
3151.39,2014-04-18
3151.39,2014-04-21
3146.53,2014-04-22
3123.62,2014-04-23
3130.8,2014-04-24
3085.91,2014-04-25
3062.19,2014-04-28
3090.99,2014-04-29
3054.46,2014-04-30
3043.6,2014-05-05
3043.6,2014-05-06
3006.34,2014-05-07
3002.78,2014-05-08
3000.09,2014-05-09
3049.04,2014-05-12
3065.94,2014-05-13
3097.46,2014-05-14
3110.14,2014-05-15
3102.77,2014-05-16
3099.2,2014-05-19
3108.72,2014-05-20
3112.77,2014-05-21
3137.33,2014-05-22
3143.49,2014-05-23
3147.44,2014-05-26
3140.73,2014-05-27
3156.25,2014-05-28
3144.14,2014-05-29
3155.94,2014-05-30
3185.75,2014-06-03
3166.84,2014-06-04
3167.22,2014-06-05
3152.98,2014-06-06
3170.07,2014-06-09
3194.37,2014-06-10
3188.1,2014-06-11
3181.68,2014-06-12
3198.47,2014-06-13
3194.83,2014-06-16
3177.39,2014-06-17
3171.61,2014-06-18
3165.68,2014-06-19
3169.75,2014-06-20
3121.82,2014-06-23
3135.27,2014-06-24
3133.05,2014-06-25
3175.55,2014-06-26
3176.49,2014-06-27
3179.45,2014-06-30
3179.45,2014-07-01
3228.19,2014-07-02
3236.29,2014-07-03
3242.46,2014-07-04
3244.52,2014-07-07
3242.14,2014-07-08
3195.54,2014-07-09
3204.39,2014-07-10
3202.85,2014-07-11
3217.46,2014-07-14
3233.89,2014-07-15
3241.16,2014-07-16
3238.83,2014-07-17
3228.12,2014-07-18
3219.05,2014-07-21
3269.16,2014-07-22
3298.4,2014-07-23
3321.39,2014-07-24
3330.51,2014-07-25
3355.18,2014-07-28
3376.23,2014-07-29
3379.87,2014-07-30
3384.25,2014-07-31
3352.18,2014-08-01
3368.41,2014-08-04
3370.9,2014-08-05
3366.34,2014-08-06
3337.75,2014-08-07
3328.84,2014-08-08
3370.32,2014-08-11
3379.81,2014-08-12
3408.9,2014-08-13
3393.83,2014-08-14
3409.41,2014-08-15
3405.05,2014-08-18
3426.51,2014-08-19
3432.98,2014-08-20
3408.56,2014-08-21
3424.68,2014-08-22
3428.43,2014-08-25
3415.63,2014-08-26
3398.8,2014-08-27
3369.84,2014-08-28
3374.32,2014-08-29
3374.7,2014-09-01
3379.62,2014-09-02
3450.42,2014-09-03
3453.81,2014-09-04
3446.2,2014-09-05
3443.35,2014-09-09
3384.21,2014-09-10
3377.38,2014-09-11
3369.18,2014-09-12
3337.13,2014-09-15
3303.04,2014-09-16
3331.95,2014-09-17
3308.82,2014-09-18
3326.24,2014-09-19
3280.11,2014-09-22
3265.32,2014-09-23
3281.67,2014-09-24
3264.61,2014-09-25
3251.04,2014-09-26
3192.3,2014-09-29
3156.06,2014-09-30
3204.72,2014-10-08
3235.86,2014-10-09
3179.52,2014-10-10
3174.4,2014-10-13
3163.69,2014-10-14
3175.11,2014-10-15
3145.62,2014-10-16
3160.27,2014-10-17
3170.04,2014-10-20
3169.7,2014-10-21
3211.81,2014-10-22
3200.98,2014-10-23
3196.27,2014-10-24
3171.42,2014-10-27
