close,date
2371.97,2012-10-30
2387.88,2012-10-31
2431.42,2012-11-01
2439.13,2012-11-02
2432.28,2012-11-05
2420.18,2012-11-06
2415.99,2012-11-07
2383.31,2012-11-08
2381.0,2012-11-09
2386.45,2012-11-12
2355.23,2012-11-13
2364.96,2012-11-14
2336.61,2012-11-15
2317.48,2012-11-16
2307.61,2012-11-19
2303.41,2012-11-20
2324.36,2012-11-21
2307.1,2012-11-22
2325.83,2012-11-23
2312.67,2012-11-26
2301.37,2012-11-27
2286.53,2012-11-28
2287.3,2012-11-29
2310.49,2012-11-30
2282.01,2012-12-03
2293.61,2012-12-04
2349.55,2012-12-05
2344.09,2012-12-06
2369.41,2012-12-07
2386.13,2012-12-10
2376.54,2012-12-11
2390.21,2012-12-12
2368.7,2012-12-13
2454.87,2012-12-14
2463.34,2012-12-17
2462.42,2012-12-18
2474.29,2012-12-19
2481.5,2012-12-20
2466.41,2012-12-21
2461.87,2012-12-24
2523.1,2012-12-25
2525.61,2012-12-26
2516.65,2012-12-27
2542.32,2012-12-28
2567.36,2012-12-31
2574.13,2013-01-04
2571.21,2013-01-07
2562.59,2013-01-08
2565.48,2013-01-09
2570.26,2013-01-10
2533.88,2013-01-11
2592.89,2013-01-14
2605.06,2013-01-15
2587.56,2013-01-16
2566.15,2013-01-17
2596.37,2013-01-18
2610.03,2013-01-21
2598.49,2013-01-22
2596.36,2013-01-23
2581.97,2013-01-24
2567.14,2013-01-25
2612.28,2013-01-28
2617.38,2013-01-29
2644.09,2013-01-30
2642.72,2013-01-31
2666.36,2013-02-01
2668.55,2013-02-04
2709.19,2013-02-05
2691.76,2013-02-06
2685.7,2013-02-07
2709.97,2013-02-08
2688.34,2013-02-18
2629.26,2013-02-19
2644.65,2013-02-20
2573.22,2013-02-21
2565.61,2013-02-22
2564.12,2013-02-25
2519.29,2013-02-26
2543.99,2013-02-27
2603.39,2013-02-28
2599.25,2013-03-01
2506.38,2013-03-04
2537.45,2013-03-05
2565.51,2013-03-06
2553.43,2013-03-07
2547.97,2013-03-08
2545.02,2013-03-11
2528.9,2013-03-12
2497.96,2013-03-13
2499.84,2013-03-14
2512.16,2013-03-15
2467.04,2013-03-18
2481.63,2013-03-19
2533.96,2013-03-20
2534.23,2013-03-21
2544.44,2013-03-22
2541.29,2013-03-25
2512.26,2013-03-26
2511.15,2013-03-27
2468.32,2013-03-28
2465.3,2013-03-29
2465.12,2013-04-01
2470.24,2013-04-02
2476.65,2013-04-03
2467.7,2013-04-08
2473.19,2013-04-09
2477.91,2013-04-10
2473.33,2013-04-11
2458.9,2013-04-12
2433.3,2013-04-15
2452.5,2013-04-16
2453.02,2013-04-17
2454.24,2013-04-18
2500.05,2013-04-19
2489.44,2013-04-22
2430.25,2013-04-23
2459.29,2013-04-24
2441.53,2013-04-25
2420.88,2013-04-26
2417.94,2013-05-02
2446.5,2013-05-03
2474.71,2013-05-06
2494.06,2013-05-07
2514.28,2013-05-08
2503.22,2013-05-09
2516.23,2013-05-10
2504.39,2013-05-13
2460.83,2013-05-14
2467.08,2013-05-15
2498.2,2013-05-16
2541.69,2013-05-17
2555.44,2013-05-20
2563.54,2013-05-21
2554.93,2013-05-22
2524.53,2013-05-23
2529.37,2013-05-24
2521.4,2013-05-27
2555.8,2013-05-28
2554.46,2013-05-29
2539.51,2013-05-30
2522.18,2013-05-31
2526.47,2013-06-03
2499.69,2013-06-04
2497.9,2013-06-05
2476.68,2013-06-06
2436.21,2013-06-07
2362.36,2013-06-13
2370.33,2013-06-14
2344.32,2013-06-17
2355.42,2013-06-18
2339.09,2013-06-19
2280.34,2013-06-20
2260.95,2013-06-21
2162.99,2013-06-24
2163.41,2013-06-25
2159.05,2013-06-26
2166.55,2013-06-27
2197.72,2013-06-28
2200.25,2013-07-01
2199.96,2013-07-02
2179.03,2013-07-03
2195.78,2013-07-04
2203.57,2013-07-05
2146.24,2013-07-08
2141.86,2013-07-09
2190.0,2013-07-10
2256.58,2013-07-11
2210.21,2013-07-12
2217.35,2013-07-15
2227.55,2013-07-16
2210.29,2013-07-17
2180.94,2013-07-18
2140.64,2013-07-19
2146.57,2013-07-22
2196.16,2013-07-23
2179.11,2013-07-24
2174.13,2013-07-25
2169.6,2013-07-26
2129.29,2013-07-29
2141.19,2013-07-30
2153.64,2013-07-31
2191.84,2013-08-01
2195.94,2013-08-02
2211.89,2013-08-05
2232.0,2013-08-06
2217.1,2013-08-07
2213.51,2013-08-08
2217.95,2013-08-09
2277.11,2013-08-12
2279.19,2013-08-13
2274.62,2013-08-14
2263.89,2013-08-15
2248.67,2013-08-16
2267.88,2013-08-19
2250.32,2013-08-20
2247.3,2013-08-21
2240.01,2013-08-22
2227.54,2013-08-23
