close,date
2389.1013,2011/10/13
2380.6648,2011/10/14
2390.9915,2011/10/17
2330.9607,2011/10/18
2323.7573,2011/10/19
2274.0742,2011/10/20
2254.5029,2011/10/21
2304.9321,2011/10/24
2348.1189,2011/10/25
2367.5459,2011/10/26
2373.8008,2011/10/27
2414.7888,2011/10/28
2411.9854,2011/10/31
2413.5364,2011/11/1
2449.4392,2011/11/2
2456.4675,2011/11/3
2475.6462,2011/11/4
2458.5745,2011/11/7
2449.9902,2011/11/8
2474.2378,2011/11/9
2432.4189,2011/11/10
2432.9102,2011/11/11
2483.5703,2011/11/14
2484.8682,2011/11/15
2422.9226,2011/11/16
2419.5859,2011/11/17
2369.6692,2011/11/18
2369.4299,2011/11/21
2367.1885,2011/11/22
2350.8801,2011/11/23
2353.9717,2011/11/24
2337.7026,2011/11/25
2340.6096,2011/11/28
2370.5764,2011/11/29
2290.1743,2011/11/30
2341.9871,2011/12/1
2312.4482,2011/12/2
2275.5403,2011/12/5
2271.2117,2011/12/6
2277.9377,2011/12/7
2275.4111,2011/12/8
2259.1169,2011/12/9
2234.6802,2011/12/12
2188.4912,2011/12/13
2166.0227,2011/12/14
2118.4556,2011/12/15
2164.1895,2011/12/16
2160.3008,2011/12/19
2157.2908,2011/12/20
2127.084,2011/12/21
2119.521,2011/12/22
2137.8196,2011/12/23
2121.7813,2011/12/26
2091.3022,2011/12/27
2092.5945,2011/12/28
2096.7156,2011/12/29
2123.853,2011/12/30
2089.2793,2012/1/4
2057.3379,2012/1/5
2070.978,2012/1/6
2134.6294,2012/1/9
2198.0198,2012/1/10
2190.5801,2012/1/11
2189.115,2012/1/12
2151.4587,2012/1/13
2107.7009,2012/1/16
2199.6736,2012/1/17
2163.0229,2012/1/18
2192.2012,2012/1/19
2217.0903,2012/1/20
2187.4016,2012/1/30
2192.6951,2012/1/31
2171.1606,2012/2/1
2213.4438,2012/2/2
2233.2681,2012/2/3
2237.395,2012/2/6
2199.533,2012/2/7
2255.2036,2012/2/8
2259.9009,2012/2/9
2263.8499,2012/2/10
2267.4424,2012/2/13
2261.8474,2012/2/14
2285.7166,2012/2/15
2277.4534,2012/2/16
2276.1909,2012/2/17
2281.907,2012/2/20
2301.4626,2012/2/21
2328.3157,2012/2/22
2335.072,2012/2/23
2365.3137,2012/2/24
2373.1587,2012/2/27
2373.1238,2012/2/28
2348.573,2012/2/29
2348.2434,2012/3/1
2385.6973,2012/3/2
2372.512,2012/3/5
2340.6604,2012/3/6
2325.8052,2012/3/7
2351.4404,2012/3/8
2374.7258,2012/3/9
2372.4702,2012/3/12
2394.2798,2012/3/13
2324.0073,2012/3/14
2307.7808,2012/3/15
2343.3469,2012/3/16
2353.687,2012/3/19
2317.8767,2012/3/20
2319.1531,2012/3/21
2314.96,2012/3/22
2286.2542,2012/3/23
2287.1401,2012/3/26
2281.6536,2012/3/27
2213.4287,2012/3/28
2180.4851,2012/3/29
2186.8015,2012/3/30
2232.1934,2012/4/5
2239.554,2012/4/6
2218.4792,2012/4/9
2238.6689,2012/4/10
2243.0652,2012/4/11
2284.4941,2012/4/12
2293.9775,2012/4/13
2291.6958,2012/4/16
2267.0884,2012/4/17
2312.2395,2012/4/18
2308.3257,2012/4/19
2333.3052,2012/4/20
2311.1604,2012/4/23
2307.0942,2012/4/24
2326.718,2012/4/25
2324.2986,2012/4/26
2316.031,2012/4/27
2356.9429,2012/5/2
2360.8232,2012/5/3
2375.5879,2012/5/4
2380.2893,2012/5/7
2375.166,2012/5/8
2335.0703,2012/5/9
2337.6311,2012/5/10
2323.1802,2012/5/11
2311.2295,2012/5/14
2307.1724,2012/5/15
2278.2566,2012/5/16
2309.2104,2012/5/17
2275.9709,2012/5/18
2280.9971,2012/5/21
2307.8838,2012/5/22
2299.9026,2012/5/23
2284.9473,2012/5/24
2266.5642,2012/5/25
2296.9739,2012/5/28
2324.5713,2012/5/29
2321.0466,2012/5/30
2315.0503,2012/5/31
2316.0659,2012/6/1
2252.1699,2012/6/4
2253.936,2012/6/5
2250.8372,2012/6/6
2240.3032,2012/6/7
2229.5366,2012/6/8
2260.0667,2012/6/11
2247.0132,2012/6/12
2280.9197,2012/6/13
2266.3286,2012/6/14
2274.6348,2012/6/15
2286.8459,2012/6/18
2271.0371,2012/6/19
2268.2422,2012/6/20
2236.604,2012/6/21
2195.2542,2012/6/25
2194.5483,2012/6/26
2190.0637,2012/6/27
2169.4102,2012/6/28
2197.4744,2012/6/29
2205.2075,2012/7/2
2210.3271,2012/7/3
2206.7317,2012/7/4
2178.7942,2012/7/5
2208.6255,2012/7/6
2157.0667,2012/7/9
2148.1135,2012/7/10
2162.8381,2012/7/11
2178.916,2012/7/12
2177.9543,2012/7/13
2130.8081,2012/7/16
2143.1953,2012/7/17
2149.8604,2012/7/18
2167.0112,2012/7/19
2150.0386,2012/7/20
2123.458,2012/7/23
2131.4973,2012/7/24
2120.0171,2012/7/25
2108.0332,2012/7/26
2107.4844,2012/7/27
2086.3672,2012/7/30
2075.749,2012/7/31
2098.7791,2012/8/1
2084.4507,2012/8/2
2109.8882,2012/8/3
2138.1489,2012/8/6
2143.9348,2012/8/7
2145.6272,2012/8/8
2163.3755,2012/8/9
2157.1125,2012/8/10
2121.9438,2012/8/13
2130.5437,2012/8/14
2109.0728,2012/8/15
2099.8696,2012/8/16
2099.6833,2012/8/17
2094.8035,2012/8/20
2109.8784,2012/8/21
2097.3894,2012/8/22
2104.0818,2012/8/23
2078.3987,2012/8/24
2038.9087,2012/8/27
2054.6292,2012/8/28
2035.7985,2012/8/29
2027.698,2012/8/30
2025.563,2012/8/31
2045.176,2012/9/3
2027.9742,2012/9/4
2026.1313,2012/9/5
2041.4193,2012/9/6
2117.1311,2012/9/7
2126.9775,2012/9/10
2114.2766,2012/9/11
2122.0603,2012/9/12
2102.7568,2012/9/13
2114.6616,2012/9/14
2066.6804,2012/9/17
2052.4927,2012/9/18
2062.5359,2012/9/19
2015.2455,2012/9/20
2015.4238,2012/9/21
2024.37,2012/9/24
2019.2172,2012/9/25
1989.29,2012/9/26
2041.81,2012/9/27
2073.98,2012/9/28
2061.06,2012/10/8
2105.03,2012/10/9
2113.82,2012/10/10
2093.38,2012/10/11
2093.87,2012/10/12
2086.66,2012/10/15
2088.35,2012/10/16
2094,2012/10/17
2123,2012/10/18
2119.54,2012/10/19
2124.96,2012/10/22
2104.08,2012/10/23
2103.47,2012/10/24
2088.19,2012/10/25
2051.26,2012/10/26
2045.04,2012/10/29
2047.89,2012/10/30
2055.02,2012/10/31
2091.44,2012/11/1
2102.39,2012/11/2
2097.24,2012/11/5
2087.55,2012/11/6
2086.42,2012/11/7
2048.81,2012/11/8
2044.45,2012/11/9
2054.9,2012/11/12
2021.32,2012/11/13
2028.47,2012/11/14
2001.68,2012/11/15
1985.44,2012/11/16
1986.99,2012/11/19
1979.87,2012/11/20
2001.31,2012/11/21
1984.53,2012/11/22
1995.25,2012/11/23
1980.47,2012/11/26
1948.17,2012/11/27
1925.32,2012/11/28
1913.6,2012/11/29
1932.54,2012/11/30
1905.13,2012/12/3
1923.07,2012/12/4
1981.96,2012/12/5
1979.19,2012/12/6
2013.55,2012/12/7
2036.12,2012/12/10
2025.96,2012/12/11
2032.36,2012/12/12
2010.41,2012/12/13
2095.63,2012/12/14
2106.23,2012/12/17
2105.87,2012/12/18
2109.19,2012/12/19
2116.01,2012/12/20
2105.16,2012/12/21
2111.62,2012/12/24
2164.48,2012/12/25
2176.33,2012/12/26
2163.95,2012/12/27
2190.89,2012/12/28
2223.24,2012/12/31
2224.87,2013/1/4
2235.9,2013/1/7
2234.09,2013/1/8
2236.15,2013/1/9
2245.05,2013/1/10
2204.14,2013/1/11
2274.8,2013/1/14
2293,2013/1/15
2280.13,2013/1/16
2256.16,2013/1/17
2289.14,2013/1/18
2301.56,2013/1/21
2283.34,2013/1/22
2287.96,2013/1/23
2263.33,2013/1/24
2254.06,2013/1/25
2307.68,2013/1/28
2321.96,2013/1/29
2341.01,2013/1/30
2336.44,2013/1/31
2365.68,2013/2/1
2361.0802,2013/2/4
2381.3447,2013/2/5
2390.3536,2013/2/6
2385.7977,2013/2/7
2407.6385,2013/2/8
2398.54,2013/2/18
2355.6624,2013/2/19
2383.5538,2013/2/20
2316.3375,2013/2/21
2306.6774,2013/2/22
2322.1645,2013/2/25
2290.0549,2013/2/26
2305.4933,2013/2/27
2366.067,2013/2/28
2376.7759,2013/3/1
2279.0616,2013/3/4
2341.9301,2013/3/5
2372.3616,2013/3/6
2344.7553,2013/3/7
2328.4314,2013/3/8
2321.14,2013/3/11
2277.1465,2013/3/12
2253.9512,2013/3/13
2261.0161,2013/3/14
2265.3878,2013/3/15
2233.6098,2013/3/18
2248.0284,2013/3/19
2317.1845,2013/3/20
2330.8682,2013/3/21
2336.3204,2013/3/22
2333.0266,2013/3/25
2306.5071,2013/3/26
2313.8929,2013/3/27
2241.0454,2013/3/28
2239.2658,2013/3/29
2244.8436,2013/4/1
2227.5937,2013/4/2
2216.901,2013/4/3
2214.7981,2013/4/8
2233.5536,2013/4/9
2227.8282,2013/4/10
2220.7394,2013/4/11
2204.9291,2013/4/12
2178.7007,2013/4/15
2199.6548,2013/4/16
2208.7298,2013/4/17
2215.5607,2013/4/18
2270.8455,2013/4/19
2275.9709,2013/4/22
2206.7378,2013/4/23
2251.8486,2013/4/24
2220.6789,2013/4/25
2192.4873,2013/4/26
2198.8268,2013/5/2
2240.5778,2013/5/3
2275.4832,2013/5/6
2279.7942,2013/5/7
2290.8594,2013/5/8
2281.0241,2013/5/9
2294.4495,2013/5/10
2294.2275,2013/5/13
2263.9884,2013/5/14
2284.9903,2013/5/15
2317.6873,2013/5/16
2352.7488,2013/5/17
2378.3958,2013/5/20
2395.2187,2013/5/21
2386.3744,2013/5/22
2361.4956,2013/5/23
2386.6296,2013/5/24
2400.0077,2013/5/27
2421.7043,2013/5/28
2428.7227,2013/5/29
2427.308,2013/5/30
2407.307,2013/5/31
2398.943,2013/6/3
2358.1384,2013/6/4
2361.7332,2013/6/5
2327.9651,2013/6/6
2289.7591,2013/6/7
2219.7791,2013/6/13
2250.7129,2013/6/14
2249.4281,2013/6/17
2260.9749,2013/6/18
2247.3104,2013/6/19
2172.8514,2013/6/20
2166.0321,2013/6/21
2027.8147,2013/6/24
2021.8294,2013/6/25
2046.8099,2013/6/26
2026.719,2013/6/27
2046.2654,2013/6/28
2077.3679,2013/7/1
2099.1766,2013/7/2
2092.2695,2013/7/3
2108.1971,2013/7/4
2104.1384,2013/7/5
2035.8531,2013/7/8
2041.58,2013/7/9
2101.616,2013/7/10
2182.7957,2013/7/11
2151.3248,2013/7/12
2190.7301,2013/7/15
2208.5729,2013/7/16
2175.9152,2013/7/17
2155.8061,2013/7/18
2103.606,2013/7/19
2131.6978,2013/7/22
2190.0667,2013/7/23
2190.0674,2013/7/24
2162.2546,2013/7/25
2155.8962,2013/7/26
2112.6081,2013/7/29
2115.9308,2013/7/30
2123.2617,2013/7/31
2178.8536,2013/8/1
2183.5817,2013/8/2
2216.1778,2013/8/5
2235.3115,2013/8/6
2216.1088,2013/8/7
2218.7346,2013/8/8
2226.6079,2013/8/9
2274.6617,2013/8/12
2285.2903,2013/8/13
2278.0506,2013/8/14
2252.2685,2013/8/15
2219.2088,2013/8/16
2254.9359,2013/8/19
2244.6768,2013/8/20
2250.2605,2013/8/21
2251.2964,2013/8/22
2241.4076,2013/8/23
2289.4508,2013/8/26
2302.0611,2013/8/27
2285.4189,2013/8/28
2280.5502,2013/8/29
2263.4411,2013/8/30
2275.497,2013/9/2
2310.8608,2013/9/3
2311.2972,2013/9/4
2310.6908,2013/9/5
2328.5526,2013/9/6
2381.5211,2013/9/9
2409.7133,2013/9/10
2400.3912,2013/9/11
2415.7427,2013/9/12
2410.4245,2013/9/13
2410.5307,2013/9/16
2364.7648,2013/9/17
2378.7262,2013/9/18
2422.9623,2013/9/23
2410.3926,2013/9/24
2397.6218,2013/9/25
2352.0298,2013/9/26
2361.2407,2013/9/27
2385.7764,2013/9/30
2421.8874,2013/10/8
2443.9107,2013/10/9
2421.6696,2013/10/10
2459.191,2013/10/11
2473.714,2013/10/14
2471.0884,2013/10/15
2411.0938,2013/10/16
2405.4876,2013/10/17
2419.2661,2013/10/18
2473.2336,2013/10/21
2446.0026,2013/10/22
2401.3803,2013/10/23
2383.3206,2013/10/24
2344.9795,2013/10/25
2342.1083,2013/10/28
2315.1762,2013/10/29
2351.42,2013/10/30
2318.8737,2013/10/31
2319.5475,2013/11/1
2324.36,2013/11/4
2342.6119,2013/11/5
2316.9745,2013/11/6
2294.8829,2013/11/7
2261.9285,2013/11/8
2272.2524,2013/11/11
2295.8382,2013/11/12
2248.7408,2013/11/13
2273.7583,2013/11/14
2320.4968,2013/11/15
2388.0341,2013/11/18
2384.0799,2013/11/19
2401.5114,2013/11/20
2390.2674,2013/11/21
2378.9506,2013/11/22
2374.629,2013/11/25
2377.4093,2013/11/26
2407.2912,2013/11/27
2429.3073,2013/11/28
2440.4994,2013/11/29
2365.4345,2013/12/2
2399.0027,2013/12/3
2432.0318,2013/12/4
2423.7281,2013/12/5
2412.1374,2013/12/6
2424.1307,2013/12/9
2426.4633,2013/12/10
2394.6219,2013/12/11
2400.9593,2013/12/12
2403.7957,2013/12/13
2366.6506,2013/12/16
2353.2907,2013/12/17
2351.9716,2013/12/18
2329.1738,2013/12/19
2287.2174,2013/12/20
2287.0727,2013/12/23
2298.8668,2013/12/24
2324.0864,2013/12/25
2283.058,2013/12/26
2322.4409,2013/12/27
2326.2586,2013/12/30
2344.197,2013/12/31
2350.4008,2014/1/2
2328.8088,2014/1/3
2270.512,2014/1/6
2279.1594,2014/1/7
2289.1021,2014/1/8
2261.7393,2014/1/9
2233.5439,2014/1/10
2225.104,2014/1/13
2257.0748,2014/1/14
2264.3103,2014/1/15
2265.7354,2014/1/16
2237.6606,2014/1/17
2222.3265,2014/1/20
2252.0037,2014/1/21
2308.3399,2014/1/22
2312.1356,2014/1/23
2335.9412,2014/1/24
2317.7889,2014/1/27
2317.2876,2014/1/28
2334.6716,2014/1/29
2316.1153,2014/1/30
2344.8217,2014/2/7
2406.7256,2014/2/10
2417.1975,2014/2/11
2435.7584,2014/2/12
2407.1927,2014/2/13
2439.7267,2014/2/14
2475.376,2014/2/17
2459.5531,2014/2/18
2473.8054,2014/2/19
2442.767,2014/2/20
2425.6615,2014/2/21
2402.2019,2014/2/24
2322.892,2014/2/25
2333.124,2014/2/26
2310.2005,2014/2/27
2336.2127,2014/2/28
2369.1244,2014/3/3
2366.2538,2014/3/4
2352.4065,2014/3/5
2357.8737,2014/3/6
2350.6957,2014/3/7
2267.4734,2014/3/10
2271.7781,2014/3/11
2272.4683,2014/3/12
2301.9955,2014/3/13
2289.6174,2014/3/14
2326.929,2014/3/17
2331.3211,2014/3/18
2320.6829,2014/3/19
2269.138,2014/3/20
2328.3506,2014/3/21
2342.9512,2014/3/24
2341.9343,2014/3/25
2345.2317,2014/3/26
2313.72,2014/3/27
2282.7451,2014/3/28
2270.9917,2014/3/31
2299.7064,2014/4/1
2305.1525,2014/4/2
2296.1375,2014/4/3
2321.408,2014/4/4
2360.401,2014/4/8
2373.7907,2014/4/9
2398.6632,2014/4/10
2391.0478,2014/4/11
2399.2251,2014/4/14
2370.4096,2014/4/15
2372.6283,2014/4/16
2368.2852,2014/4/17
2373.2912,2014/4/18
2334.1639,2014/4/21
2329.4756,2014/4/22
2323.5898,2014/4/23
2308.759,2014/4/24
2270.2834,2014/4/25
2212.9089,2014/4/28
2241.296,2014/4/29
2253.5585,2014/4/30
2265.6108,2014/5/5
2274.6708,2014/5/6
2243.2121,2014/5/7
2243.8727,2014/5/8
2231.0451,2014/5/9
2283.5139,2014/5/12
2279.7317,2014/5/13
2278.9444,2014/5/14
2241.0113,2014/5/15
2238.5607,2014/5/16
2217.3397,2014/5/19
2223.2404,2014/5/20
2244.5307,2014/5/21
2243.1566,2014/5/22
2266.2251,2014/5/23
2285.8699,2014/5/26
2277.061,2014/5/27
2304.6773,2014/5/28
2282.9865,2014/5/29
2287.1972,2014/5/30
2282.1169,2014/6/3
2261.8948,2014/6/4
2290.1323,2014/6/5
2279.5168,2014/6/6
2271.7197,2014/6/9
2301.7727,2014/6/10
2308.9071,2014/6/11
2304.7196,2014/6/12
2331.2287,2014/6/13
2348.4206,2014/6/16
2326.356,2014/6/17
2313.2798,2014/6/18
2261.1809,2014/6/19
2280.1732,2014/6/20
2292.4915,2014/6/23
2309.0536,2014/6/24
2298.2337,2014/6/25
2325.1149,2014/6/26
2336.5705,2014/6/27
2357.6363,2014/6/30
2366.0787,2014/7/1
2377.8769,2014/7/2
2393.4509,2014/7/3
2391.0989,2014/7/4
2390.151,2014/7/7
